timestamp,MX1_VIB,FL4_VIB,CP2_VIB,LB3_VIB
2026-06-25 00:00,1.28,1.30,1.20,1.25
2026-06-25 01:00,1.14,1.19,1.25,1.32
2026-06-25 02:00,1.31,1.32,1.22,1.34
2026-06-25 03:00,1.15,1.11,1.34,1.39
2026-06-25 04:00,1.14,1.22,1.24,1.31
2026-06-25 05:00,0.95,1.20,1.40,1.20
2026-06-25 06:00,1.11,1.14,1.19,1.32
2026-06-25 07:00,1.33,1.23,1.28,1.36
2026-06-25 08:00,1.38,1.44,1.34,1.63
2026-06-25 09:00,1.36,1.29,1.59,1.53
2026-06-25 10:00,1.45,1.33,1.46,1.57
2026-06-25 11:00,1.41,1.58,1.56,1.67
2026-06-25 12:00,1.47,1.43,1.51,1.81
2026-06-25 13:00,1.30,1.44,1.61,1.52
2026-06-25 14:00,1.47,1.53,1.50,1.61
2026-06-25 15:00,1.41,1.40,1.37,1.62
2026-06-25 16:00,1.33,1.42,1.43,1.52
2026-06-25 17:00,1.26,1.30,1.37,1.28
2026-06-25 18:00,1.23,1.14,1.31,1.19
2026-06-25 19:00,1.20,1.09,1.21,1.16
2026-06-25 20:00,1.05,1.15,1.23,1.30
2026-06-25 21:00,1.11,1.08,1.23,1.21
2026-06-25 22:00,1.02,1.15,1.26,1.30
2026-06-25 23:00,1.25,1.13,1.13,1.27
2026-06-26 00:00,1.21,1.02,1.20,1.18
2026-06-26 01:00,1.32,1.19,1.25,1.46
2026-06-26 02:00,1.22,1.21,1.35,1.39
2026-06-26 03:00,1.15,1.24,1.30,1.37
2026-06-26 04:00,1.15,1.15,1.35,1.36
2026-06-26 05:00,1.02,1.02,1.26,1.28
2026-06-26 06:00,1.12,1.19,1.46,1.01
2026-06-26 07:00,1.19,1.33,1.35,1.34
2026-06-26 08:00,1.34,1.44,1.39,1.50
2026-06-26 09:00,1.48,1.43,1.40,1.44
2026-06-26 10:00,1.34,1.49,1.74,1.60
2026-06-26 11:00,1.58,1.56,1.69,1.68
2026-06-26 12:00,1.48,1.65,1.43,1.72
2026-06-26 13:00,1.53,1.42,1.55,1.58
2026-06-26 14:00,1.39,1.24,1.59,1.47
2026-06-26 15:00,1.41,1.35,1.49,1.44
2026-06-26 16:00,1.36,1.33,1.33,1.58
2026-06-26 17:00,1.15,1.22,1.35,1.45
2026-06-26 18:00,1.23,1.05,1.37,1.30
2026-06-26 19:00,0.97,1.14,1.37,1.26
2026-06-26 20:00,1.22,1.40,1.22,1.09
2026-06-26 21:00,1.23,1.19,1.21,1.30
2026-06-26 22:00,1.23,1.17,1.19,1.50
2026-06-26 23:00,1.07,1.41,1.25,1.22
2026-06-27 00:00,1.13,1.30,1.29,1.32
2026-06-27 01:00,1.07,1.02,1.22,1.23
2026-06-27 02:00,1.03,1.27,1.21,1.22
2026-06-27 03:00,1.13,1.12,1.31,1.34
2026-06-27 04:00,1.23,1.04,1.22,1.32
2026-06-27 05:00,1.06,1.21,1.40,1.42
2026-06-27 06:00,1.32,1.35,1.64,1.30
2026-06-27 07:00,1.15,1.36,1.35,1.37
2026-06-27 08:00,1.19,1.35,1.28,1.52
2026-06-27 09:00,1.35,1.38,1.42,1.52
2026-06-27 10:00,1.30,1.52,1.49,1.59
2026-06-27 11:00,1.57,1.33,1.57,1.76
2026-06-27 12:00,1.40,1.41,1.56,1.59
2026-06-27 13:00,1.43,1.49,1.43,1.62
2026-06-27 14:00,1.49,1.61,1.38,1.41
2026-06-27 15:00,1.19,1.31,1.36,1.63
2026-06-27 16:00,1.08,1.39,1.48,1.31
2026-06-27 17:00,1.16,1.32,1.40,1.42
2026-06-27 18:00,1.21,1.03,1.20,1.38
2026-06-27 19:00,1.23,1.20,1.21,1.20
2026-06-27 20:00,1.15,1.23,1.30,1.35
2026-06-27 21:00,1.07,1.17,1.09,1.12
2026-06-27 22:00,1.04,1.00,1.21,1.42
2026-06-27 23:00,1.13,1.39,1.34,1.49
2026-06-28 00:00,1.02,1.41,1.22,1.59
2026-06-28 01:00,0.92,1.37,1.39,1.15
2026-06-28 02:00,1.02,1.37,1.19,1.36
2026-06-28 03:00,1.23,1.19,1.37,1.40
2026-06-28 04:00,1.16,1.25,1.25,1.26
2026-06-28 05:00,1.16,1.21,1.39,1.47
2026-06-28 06:00,1.15,1.28,1.17,1.20
2026-06-28 07:00,0.97,1.23,1.45,1.44
2026-06-28 08:00,1.30,1.12,1.48,1.50
2026-06-28 09:00,1.33,1.36,1.44,1.56
2026-06-28 10:00,1.48,1.62,1.47,1.66
2026-06-28 11:00,1.30,1.69,1.35,1.77
2026-06-28 12:00,1.38,1.64,1.43,1.66
2026-06-28 13:00,1.50,1.69,1.45,1.51
2026-06-28 14:00,1.44,1.48,1.40,1.61
2026-06-28 15:00,1.28,1.42,1.40,1.62
2026-06-28 16:00,1.33,1.55,1.39,1.56
2026-06-28 17:00,1.06,1.25,1.25,1.52
2026-06-28 18:00,1.09,1.09,1.29,1.33
2026-06-28 19:00,1.23,1.43,1.22,1.31
2026-06-28 20:00,1.13,1.40,1.24,1.56
2026-06-28 21:00,0.97,1.40,1.19,1.53
2026-06-28 22:00,1.26,1.24,1.21,1.56
2026-06-28 23:00,1.21,1.45,1.30,1.48
2026-06-29 00:00,1.18,1.32,1.33,1.24
2026-06-29 01:00,0.93,1.23,1.20,1.37
2026-06-29 02:00,1.07,1.34,1.14,1.32
2026-06-29 03:00,1.27,1.28,1.32,1.33
2026-06-29 04:00,1.12,1.37,1.43,1.48
2026-06-29 05:00,1.16,1.24,1.33,1.40
2026-06-29 06:00,1.16,1.21,1.16,1.37
2026-06-29 07:00,1.20,1.26,1.44,1.52
2026-06-29 08:00,1.40,1.54,1.46,1.63
2026-06-29 09:00,1.36,1.57,1.48,1.64
2026-06-29 10:00,1.41,1.40,1.61,1.54
2026-06-29 11:00,1.34,1.47,1.44,1.62
2026-06-29 12:00,1.30,1.42,1.59,1.66
2026-06-29 13:00,1.44,1.61,1.53,1.57
2026-06-29 14:00,1.38,1.54,1.57,1.68
2026-06-29 15:00,1.32,1.54,1.35,1.56
2026-06-29 16:00,1.22,1.42,1.49,1.60
2026-06-29 17:00,1.06,1.26,1.29,1.60
2026-06-29 18:00,1.11,1.37,1.15,1.54
2026-06-29 19:00,1.10,1.28,1.10,1.39
2026-06-29 20:00,1.18,1.47,1.31,1.47
2026-06-29 21:00,1.04,1.39,1.30,1.31
2026-06-29 22:00,1.25,1.30,1.17,1.33
2026-06-29 23:00,0.94,1.33,1.07,1.61
2026-06-30 00:00,1.13,1.38,1.35,1.44
2026-06-30 01:00,1.05,1.36,1.11,1.63
2026-06-30 02:00,1.12,1.37,1.14,1.45
2026-06-30 03:00,1.07,1.22,1.32,1.52
2026-06-30 04:00,1.08,1.34,1.33,1.38
2026-06-30 05:00,1.20,1.36,1.37,1.49
2026-06-30 06:00,1.08,1.20,1.42,1.44
2026-06-30 07:00,1.20,1.50,1.27,1.46
2026-06-30 08:00,1.34,1.52,1.55,1.59
2026-06-30 09:00,1.02,1.49,1.48,1.62
2026-06-30 10:00,1.57,1.62,1.50,1.62
2026-06-30 11:00,1.28,1.78,1.57,1.84
2026-06-30 12:00,1.35,1.65,1.48,1.58
2026-06-30 13:00,1.38,1.59,1.56,1.65
2026-06-30 14:00,1.34,1.65,1.58,1.45
2026-06-30 15:00,1.29,1.58,1.55,1.69
2026-06-30 16:00,1.52,1.42,1.33,1.53
2026-06-30 17:00,1.16,1.38,1.35,1.58
2026-06-30 18:00,1.13,1.47,1.17,1.58
2026-06-30 19:00,1.11,1.21,1.10,1.52
2026-06-30 20:00,1.17,1.41,1.14,1.43
2026-06-30 21:00,1.08,1.30,1.33,1.40
2026-06-30 22:00,1.18,1.28,1.22,1.40
2026-06-30 23:00,1.25,1.31,1.23,1.50
2026-07-01 00:00,1.19,1.39,1.33,1.41
2026-07-01 01:00,1.26,1.46,1.37,1.50
2026-07-01 02:00,1.20,1.43,1.31,1.48
2026-07-01 03:00,1.04,1.26,1.29,1.40
2026-07-01 04:00,1.18,1.36,1.42,1.42
2026-07-01 05:00,1.21,1.34,1.07,1.44
2026-07-01 06:00,1.04,1.35,1.13,1.41
2026-07-01 07:00,1.30,1.47,1.44,1.55
2026-07-01 08:00,1.22,1.53,1.61,1.52
2026-07-01 09:00,1.59,1.63,1.43,1.83
2026-07-01 10:00,1.38,1.76,1.44,1.85
2026-07-01 11:00,1.53,1.61,1.57,1.84
2026-07-01 12:00,1.41,1.71,1.76,1.96
2026-07-01 13:00,1.61,1.63,1.61,1.70
2026-07-01 14:00,1.23,1.53,1.53,1.78
2026-07-01 15:00,1.13,1.70,1.46,1.59
2026-07-01 16:00,1.42,1.59,1.42,1.76
2026-07-01 17:00,1.13,1.37,1.26,1.50
2026-07-01 18:00,1.04,1.31,1.08,1.60
2026-07-01 19:00,1.22,1.36,1.33,1.61
2026-07-01 20:00,1.08,1.40,1.14,1.49
2026-07-01 21:00,1.21,1.52,1.34,1.38
2026-07-01 22:00,1.21,1.30,1.27,1.49
2026-07-01 23:00,1.01,1.52,1.33,1.46
2026-07-02 00:00,1.21,1.26,1.10,1.50
2026-07-02 01:00,1.05,1.48,1.11,1.61
2026-07-02 02:00,1.18,1.46,1.22,1.40
2026-07-02 03:00,1.17,1.55,1.33,1.45
2026-07-02 04:00,1.20,1.67,1.27,1.67
2026-07-02 05:00,1.03,1.49,1.40,1.46
2026-07-02 06:00,1.30,1.35,1.33,1.44
2026-07-02 07:00,1.30,1.65,1.37,1.74
2026-07-02 08:00,1.22,1.53,1.27,1.83
2026-07-02 09:00,1.51,1.62,1.47,1.75
2026-07-02 10:00,1.51,1.97,1.59,1.75
2026-07-02 11:00,1.38,1.84,1.42,1.93
2026-07-02 12:00,1.35,1.85,1.67,1.73
2026-07-02 13:00,1.48,1.79,1.64,1.71
2026-07-02 14:00,1.51,1.51,1.53,1.93
2026-07-02 15:00,1.33,1.81,1.65,1.64
2026-07-02 16:00,1.18,1.79,1.53,1.72
2026-07-02 17:00,1.20,1.53,1.25,1.54
2026-07-02 18:00,1.15,1.43,1.36,1.66
2026-07-02 19:00,1.12,1.65,1.29,1.61
2026-07-02 20:00,1.14,1.55,1.34,1.65
2026-07-02 21:00,0.99,1.46,1.52,1.39
2026-07-02 22:00,1.11,1.62,1.11,1.66
2026-07-02 23:00,1.21,1.36,1.33,1.60
2026-07-03 00:00,1.27,1.40,1.27,1.70
2026-07-03 01:00,1.15,1.59,1.27,1.55
2026-07-03 02:00,1.17,1.46,1.41,1.62
2026-07-03 03:00,1.13,1.39,1.03,1.70
2026-07-03 04:00,1.08,1.49,1.25,1.46
2026-07-03 05:00,1.13,1.55,1.27,1.66
2026-07-03 06:00,1.01,1.45,1.40,1.64
2026-07-03 07:00,1.28,1.54,1.17,1.75
2026-07-03 08:00,1.18,1.67,1.22,1.64
2026-07-03 09:00,1.35,1.89,1.54,1.79
2026-07-03 10:00,1.54,2.04,1.37,1.77
2026-07-03 11:00,1.65,1.85,1.43,1.78
2026-07-03 12:00,1.44,1.74,1.68,2.10
2026-07-03 13:00,1.48,1.61,1.52,1.82
2026-07-03 14:00,1.57,1.67,1.41,1.98
2026-07-03 15:00,1.46,1.63,1.55,1.73
2026-07-03 16:00,1.34,1.75,1.31,1.82
2026-07-03 17:00,1.23,1.71,1.29,1.82
2026-07-03 18:00,1.21,1.44,1.14,1.64
2026-07-03 19:00,1.06,1.56,1.08,1.55
2026-07-03 20:00,1.23,1.57,1.21,1.62
2026-07-03 21:00,1.04,1.49,1.18,1.72
2026-07-03 22:00,1.12,1.58,1.32,1.69
2026-07-03 23:00,0.98,1.34,1.25,1.73
2026-07-04 00:00,1.22,1.50,0.99,1.53
2026-07-04 01:00,0.99,1.38,1.30,1.76
2026-07-04 02:00,1.17,1.44,1.33,1.70
2026-07-04 03:00,1.24,1.50,1.11,1.54
2026-07-04 04:00,1.02,1.60,1.26,1.58
2026-07-04 05:00,1.21,1.49,1.19,1.65
2026-07-04 06:00,1.11,1.63,1.27,1.60
2026-07-04 07:00,1.31,1.62,1.18,1.70
2026-07-04 08:00,1.28,1.53,1.44,1.65
2026-07-04 09:00,1.31,1.64,1.61,1.81
2026-07-04 10:00,1.44,1.74,1.66,1.87
2026-07-04 11:00,1.41,1.86,1.48,2.10
2026-07-04 12:00,1.50,1.83,1.45,1.99
2026-07-04 13:00,1.43,1.74,1.47,1.99
2026-07-04 14:00,1.39,1.76,1.33,1.81
2026-07-04 15:00,1.34,1.83,1.37,1.89
2026-07-04 16:00,1.24,1.64,1.34,1.85
2026-07-04 17:00,1.05,1.72,1.47,1.75
2026-07-04 18:00,1.18,1.50,1.13,1.71
2026-07-04 19:00,1.23,1.58,1.05,1.71
2026-07-04 20:00,1.14,1.44,1.11,1.72
2026-07-04 21:00,1.08,1.48,1.19,1.63
2026-07-04 22:00,1.28,1.63,1.18,1.65
2026-07-04 23:00,1.28,1.87,1.16,1.73
2026-07-05 00:00,1.16,1.60,1.22,1.66
2026-07-05 01:00,1.08,1.67,1.24,1.63
2026-07-05 02:00,1.19,1.66,1.11,1.63
2026-07-05 03:00,1.01,1.58,1.23,1.87
2026-07-05 04:00,1.07,1.50,1.23,1.67
2026-07-05 05:00,1.36,1.61,1.38,1.79
2026-07-05 06:00,1.04,1.63,1.43,1.72
2026-07-05 07:00,0.97,1.66,1.43,1.90
2026-07-05 08:00,1.34,1.82,1.51,1.94
2026-07-05 09:00,1.29,1.91,1.61,1.65
2026-07-05 10:00,1.52,1.83,1.53,2.03
2026-07-05 11:00,1.51,1.81,1.60,2.04
2026-07-05 12:00,1.45,1.90,1.63,1.99
2026-07-05 13:00,1.35,1.82,1.49,2.11
2026-07-05 14:00,1.53,1.69,1.61,1.85
2026-07-05 15:00,1.33,2.05,1.53,2.10
2026-07-05 16:00,1.29,1.59,1.35,1.90
2026-07-05 17:00,1.30,1.69,1.44,1.63
2026-07-05 18:00,1.26,1.52,1.45,1.48
2026-07-05 19:00,1.28,1.56,1.24,1.47
2026-07-05 20:00,1.31,1.62,1.25,1.59
2026-07-05 21:00,1.24,1.41,1.01,1.70
2026-07-05 22:00,1.25,1.64,1.38,1.72
2026-07-05 23:00,1.20,1.70,1.27,1.61
2026-07-06 00:00,1.16,1.73,1.09,1.71
2026-07-06 01:00,1.13,1.53,1.22,1.80
2026-07-06 02:00,1.17,1.58,1.24,1.71
2026-07-06 03:00,1.11,1.67,1.26,1.68
2026-07-06 04:00,1.04,1.61,1.30,1.50
2026-07-06 05:00,1.00,1.56,1.30,1.64
2026-07-06 06:00,1.04,1.73,1.19,1.68
2026-07-06 07:00,1.34,1.82,1.39,1.94
2026-07-06 08:00,1.40,1.86,1.37,1.99
2026-07-06 09:00,1.36,1.84,1.48,2.01
2026-07-06 10:00,1.29,2.00,1.58,1.90
2026-07-06 11:00,1.36,2.04,1.50,2.05
2026-07-06 12:00,1.42,2.11,1.61,2.01
2026-07-06 13:00,1.59,1.88,1.55,1.99
2026-07-06 14:00,1.54,2.05,1.62,2.10
2026-07-06 15:00,1.43,1.75,1.50,2.14
2026-07-06 16:00,1.28,1.95,1.25,1.89
2026-07-06 17:00,1.17,1.74,1.26,1.94
2026-07-06 18:00,1.15,1.69,1.23,1.84
2026-07-06 19:00,1.20,1.61,1.28,1.83
2026-07-06 20:00,1.26,1.59,1.23,1.76
2026-07-06 21:00,1.07,1.81,1.21,1.79
2026-07-06 22:00,1.26,1.65,1.35,1.55
2026-07-06 23:00,0.89,1.55,1.26,1.93
2026-07-07 00:00,1.22,1.74,1.25,1.75
2026-07-07 01:00,1.11,1.92,1.35,1.94
2026-07-07 02:00,1.16,1.80,1.12,1.81
2026-07-07 03:00,1.17,1.77,1.24,1.69
2026-07-07 04:00,1.09,1.82,1.34,1.68
2026-07-07 05:00,1.16,1.68,1.32,1.66
2026-07-07 06:00,1.12,1.75,1.14,1.74
2026-07-07 07:00,1.44,1.73,1.32,1.79
2026-07-07 08:00,1.25,1.73,1.29,1.99
2026-07-07 09:00,1.32,2.01,1.33,1.93
2026-07-07 10:00,1.36,1.94,1.49,2.01
2026-07-07 11:00,1.41,1.96,1.48,2.06
2026-07-07 12:00,1.49,1.96,1.57,2.12
2026-07-07 13:00,1.73,2.15,1.69,2.10
2026-07-07 14:00,1.53,1.93,1.43,2.10
2026-07-07 15:00,1.29,2.08,1.59,1.78
2026-07-07 16:00,1.32,2.00,1.24,1.90
2026-07-07 17:00,1.31,1.79,1.29,2.02
2026-07-07 18:00,1.06,1.76,1.22,1.70
2026-07-07 19:00,1.04,1.62,1.33,1.81
2026-07-07 20:00,0.97,1.68,1.19,1.74
2026-07-07 21:00,1.31,1.85,1.20,1.80
2026-07-07 22:00,1.23,1.75,1.29,1.84
2026-07-07 23:00,1.28,1.90,1.22,1.84
2026-07-08 00:00,1.18,1.70,1.18,1.97
2026-07-08 01:00,1.39,1.95,1.15,1.78
2026-07-08 02:00,1.04,1.67,1.05,1.85
2026-07-08 03:00,1.22,1.84,1.02,1.90
2026-07-08 04:00,1.18,1.85,1.18,1.70
2026-07-08 05:00,1.06,1.78,1.25,1.88
2026-07-08 06:00,1.28,1.55,1.15,1.86
2026-07-08 07:00,1.20,1.87,1.06,1.99
2026-07-08 08:00,1.40,1.88,1.48,2.09
2026-07-08 09:00,1.27,1.69,1.47,2.10
2026-07-08 10:00,1.33,2.24,1.22,2.35
2026-07-08 11:00,1.48,2.14,1.35,2.17
2026-07-08 12:00,1.31,1.92,1.53,1.91
2026-07-08 13:00,1.44,2.04,1.46,2.03
2026-07-08 14:00,1.31,1.97,1.52,2.00
2026-07-08 15:00,1.45,2.03,1.46,2.01
2026-07-08 16:00,1.42,1.82,1.29,1.99
2026-07-08 17:00,1.20,1.69,1.16,1.92
2026-07-08 18:00,1.04,1.75,1.14,1.93
2026-07-08 19:00,1.12,1.68,1.19,1.74
2026-07-08 20:00,0.98,1.81,1.21,1.95
2026-07-08 21:00,1.14,1.87,1.09,1.65
2026-07-08 22:00,1.19,1.72,1.19,1.95
2026-07-08 23:00,1.12,1.71,1.27,1.97
2026-07-09 00:00,1.15,1.78,1.25,1.89
2026-07-09 01:00,1.19,1.78,1.35,2.04
2026-07-09 02:00,1.34,1.66,1.27,1.79
2026-07-09 03:00,1.09,1.79,1.18,1.89
2026-07-09 04:00,1.06,1.69,1.37,1.96
2026-07-09 05:00,1.11,1.87,1.39,1.82
2026-07-09 06:00,1.13,1.70,1.19,1.88
2026-07-09 07:00,1.15,1.72,1.16,1.99
2026-07-09 08:00,1.20,1.87,1.62,2.01
2026-07-09 09:00,1.34,2.02,1.44,2.20
2026-07-09 10:00,1.54,1.92,1.55,2.01
2026-07-09 11:00,1.43,2.05,1.47,2.37
2026-07-09 12:00,1.42,2.06,1.64,2.13
2026-07-09 13:00,1.33,2.00,1.57,2.02
2026-07-09 14:00,1.49,2.14,1.57,2.28
2026-07-09 15:00,1.20,2.03,1.35,2.19
2026-07-09 16:00,1.10,2.05,1.56,2.17
2026-07-09 17:00,1.33,1.89,1.24,2.00
2026-07-09 18:00,1.05,1.83,1.13,1.82
2026-07-09 19:00,1.10,1.83,1.32,1.95
2026-07-09 20:00,1.12,1.80,1.10,1.96
2026-07-09 21:00,1.23,1.79,1.15,2.07
2026-07-09 22:00,1.21,1.80,1.39,2.06
2026-07-09 23:00,1.19,1.48,1.27,1.83
2026-07-10 00:00,1.10,1.69,1.33,1.95
2026-07-10 01:00,1.09,1.80,1.30,1.92
2026-07-10 02:00,1.07,1.79,1.36,1.68
2026-07-10 03:00,1.20,1.78,1.27,1.87
2026-07-10 04:00,1.14,1.78,1.26,2.10
2026-07-10 05:00,1.08,1.69,1.21,1.97
2026-07-10 06:00,1.18,1.78,1.28,1.98
2026-07-10 07:00,1.24,1.99,1.47,2.08
2026-07-10 08:00,1.11,1.98,1.41,2.12
2026-07-10 09:00,1.34,1.86,1.53,2.22
2026-07-10 10:00,1.27,2.28,1.48,2.23
2026-07-10 11:00,1.16,2.13,1.55,2.08
2026-07-10 12:00,1.45,2.12,1.53,2.07
2026-07-10 13:00,1.45,2.07,1.50,2.41
2026-07-10 14:00,1.30,2.02,1.48,2.21
2026-07-10 15:00,1.17,2.16,1.66,2.20
2026-07-10 16:00,1.48,2.00,1.40,2.19
2026-07-10 17:00,1.20,2.07,1.27,1.92
2026-07-10 18:00,1.07,1.89,1.30,2.07
2026-07-10 19:00,1.19,1.86,1.51,1.99
2026-07-10 20:00,1.14,1.98,1.25,1.84
2026-07-10 21:00,1.20,1.85,1.16,1.93
2026-07-10 22:00,1.34,1.73,1.09,2.29
2026-07-10 23:00,1.21,1.80,1.24,1.98
2026-07-11 00:00,1.08,1.64,1.38,1.91
2026-07-11 01:00,1.13,2.00,1.31,2.06
2026-07-11 02:00,1.11,2.01,1.18,2.03
2026-07-11 03:00,1.13,1.85,1.11,1.93
2026-07-11 04:00,1.41,1.82,1.13,1.86
2026-07-11 05:00,1.20,1.76,1.14,1.91
2026-07-11 06:00,1.13,1.92,1.31,1.97
2026-07-11 07:00,1.16,2.04,1.30,2.07
2026-07-11 08:00,1.44,1.99,1.40,2.10
2026-07-11 09:00,1.42,2.05,1.63,2.12
2026-07-11 10:00,1.52,2.25,1.67,2.16
2026-07-11 11:00,1.37,2.25,1.63,2.17
2026-07-11 12:00,1.37,2.02,1.43,2.29
2026-07-11 13:00,1.33,2.20,1.33,2.46
2026-07-11 14:00,1.27,2.31,1.44,2.27
2026-07-11 15:00,1.58,2.01,1.42,2.24
2026-07-11 16:00,1.28,2.18,1.52,2.29
2026-07-11 17:00,1.32,1.90,1.15,2.03
2026-07-11 18:00,1.26,2.02,1.29,2.09
2026-07-11 19:00,1.12,1.91,1.11,1.95
2026-07-11 20:00,1.05,1.78,1.20,2.00
2026-07-11 21:00,1.12,1.95,1.13,2.06
2026-07-11 22:00,1.15,1.86,1.08,1.85
2026-07-11 23:00,1.03,1.86,1.18,1.83
