timestamp,FCE3_VIB,CC1_VIB,IS2_VIB,PKG4_VIB
2026-06-25 00:00,0.98,1.21,1.37,1.34
2026-06-25 01:00,1.21,1.21,1.28,1.32
2026-06-25 02:00,1.13,0.91,1.33,1.21
2026-06-25 03:00,0.94,1.09,1.23,1.35
2026-06-25 04:00,1.18,1.26,1.26,1.31
2026-06-25 05:00,1.12,1.14,1.42,1.44
2026-06-25 06:00,1.37,1.34,1.10,1.13
2026-06-25 07:00,1.40,1.45,1.25,1.38
2026-06-25 08:00,1.17,1.24,1.27,1.37
2026-06-25 09:00,1.45,1.51,1.38,1.55
2026-06-25 10:00,1.44,1.43,1.42,1.60
2026-06-25 11:00,1.56,1.62,1.49,1.57
2026-06-25 12:00,1.44,1.73,1.50,1.55
2026-06-25 13:00,1.34,1.56,1.44,1.80
2026-06-25 14:00,1.40,1.37,1.32,1.68
2026-06-25 15:00,1.23,1.40,1.31,1.55
2026-06-25 16:00,1.39,1.33,1.35,1.27
2026-06-25 17:00,1.31,1.41,1.31,1.31
2026-06-25 18:00,1.23,1.24,1.21,1.42
2026-06-25 19:00,0.99,1.08,1.41,1.39
2026-06-25 20:00,1.13,1.17,1.35,1.45
2026-06-25 21:00,1.12,1.21,1.36,1.28
2026-06-25 22:00,1.24,1.10,1.16,1.40
2026-06-25 23:00,1.26,0.99,1.28,1.33
2026-06-26 00:00,0.96,1.02,1.23,1.08
2026-06-26 01:00,1.16,1.33,1.45,1.17
2026-06-26 02:00,1.19,1.13,1.44,1.35
2026-06-26 03:00,1.37,1.29,1.26,1.37
2026-06-26 04:00,1.11,1.25,1.39,1.25
2026-06-26 05:00,1.10,1.21,1.05,1.37
2026-06-26 06:00,1.06,1.34,1.27,1.37
2026-06-26 07:00,1.04,1.36,1.21,1.32
2026-06-26 08:00,1.43,1.26,1.39,1.45
2026-06-26 09:00,1.32,1.24,1.63,1.58
2026-06-26 10:00,1.50,1.31,1.47,1.44
2026-06-26 11:00,1.51,1.55,1.38,1.54
2026-06-26 12:00,1.37,1.53,1.56,1.61
2026-06-26 13:00,1.23,1.38,1.45,1.65
2026-06-26 14:00,1.45,1.28,1.59,1.59
2026-06-26 15:00,1.56,1.43,1.48,1.57
2026-06-26 16:00,1.26,1.32,1.39,1.53
2026-06-26 17:00,1.14,1.37,1.39,1.37
2026-06-26 18:00,1.05,1.13,1.03,1.26
2026-06-26 19:00,1.24,1.31,1.45,1.44
2026-06-26 20:00,1.19,1.17,1.29,1.29
2026-06-26 21:00,1.11,1.18,1.40,1.32
2026-06-26 22:00,1.17,1.05,1.34,1.29
2026-06-26 23:00,1.21,1.18,1.40,1.26
2026-06-27 00:00,1.24,1.28,1.34,1.41
2026-06-27 01:00,1.22,1.14,1.18,1.34
2026-06-27 02:00,1.16,1.31,1.34,1.33
2026-06-27 03:00,1.11,1.23,1.21,1.26
2026-06-27 04:00,1.11,1.28,1.20,1.35
2026-06-27 05:00,1.17,1.19,1.32,1.17
2026-06-27 06:00,1.07,1.13,0.80,1.29
2026-06-27 07:00,1.19,1.23,1.20,1.42
2026-06-27 08:00,1.20,1.47,1.28,1.51
2026-06-27 09:00,1.37,1.35,1.38,1.50
2026-06-27 10:00,1.51,1.57,1.37,1.71
2026-06-27 11:00,1.43,1.57,1.55,1.64
2026-06-27 12:00,1.80,1.51,1.59,1.65
2026-06-27 13:00,1.60,1.54,1.66,1.59
2026-06-27 14:00,1.54,1.66,1.44,1.70
2026-06-27 15:00,1.37,1.36,1.41,1.59
2026-06-27 16:00,1.27,1.29,1.47,1.54
2026-06-27 17:00,1.27,1.12,1.14,1.48
2026-06-27 18:00,1.48,1.28,1.16,1.38
2026-06-27 19:00,1.11,1.27,1.32,1.34
2026-06-27 20:00,1.29,1.10,1.30,1.34
2026-06-27 21:00,1.16,1.44,1.39,1.20
2026-06-27 22:00,1.25,1.28,1.32,1.28
2026-06-27 23:00,1.06,1.09,1.35,1.16
2026-06-28 00:00,1.16,1.23,1.15,1.27
2026-06-28 01:00,1.09,1.34,1.23,1.30
2026-06-28 02:00,1.18,1.33,1.28,1.49
2026-06-28 03:00,1.22,1.37,1.18,1.29
2026-06-28 04:00,1.05,1.15,1.36,1.46
2026-06-28 05:00,1.02,1.19,1.26,1.31
2026-06-28 06:00,1.08,1.26,1.26,1.55
2026-06-28 07:00,1.18,1.47,1.24,1.61
2026-06-28 08:00,1.23,1.41,1.52,1.64
2026-06-28 09:00,1.41,1.37,1.54,1.66
2026-06-28 10:00,1.34,1.35,1.38,1.69
2026-06-28 11:00,1.36,1.63,1.42,1.55
2026-06-28 12:00,1.33,1.65,1.55,1.71
2026-06-28 13:00,1.50,1.76,1.64,1.59
2026-06-28 14:00,1.47,1.64,1.56,1.66
2026-06-28 15:00,1.43,1.43,1.46,1.54
2026-06-28 16:00,1.30,1.33,1.25,1.49
2026-06-28 17:00,1.15,1.56,1.38,1.56
2026-06-28 18:00,1.28,1.10,1.33,1.18
2026-06-28 19:00,1.06,1.42,1.31,1.46
2026-06-28 20:00,1.23,1.15,1.33,1.28
2026-06-28 21:00,1.19,1.35,1.31,1.33
2026-06-28 22:00,1.07,1.29,1.23,1.38
2026-06-28 23:00,1.08,1.15,1.17,1.41
2026-06-29 00:00,1.03,1.34,1.30,1.40
2026-06-29 01:00,1.00,1.25,1.40,1.36
2026-06-29 02:00,1.23,1.22,1.49,1.32
2026-06-29 03:00,1.04,1.31,1.35,1.53
2026-06-29 04:00,1.22,1.23,1.13,1.58
2026-06-29 05:00,1.19,1.17,1.33,1.35
2026-06-29 06:00,1.13,1.27,1.32,1.53
2026-06-29 07:00,1.44,1.44,1.29,1.49
2026-06-29 08:00,1.18,1.51,1.27,1.67
2026-06-29 09:00,1.27,1.48,1.49,1.63
2026-06-29 10:00,1.41,1.46,1.47,1.72
2026-06-29 11:00,1.25,1.57,1.49,1.61
2026-06-29 12:00,1.47,1.52,1.48,1.77
2026-06-29 13:00,1.45,1.50,1.74,1.66
2026-06-29 14:00,1.33,1.64,1.44,1.70
2026-06-29 15:00,1.27,1.61,1.45,1.57
2026-06-29 16:00,1.35,1.45,1.62,1.56
2026-06-29 17:00,1.27,1.44,1.45,1.48
2026-06-29 18:00,1.14,1.15,1.24,1.35
2026-06-29 19:00,1.22,1.28,1.39,1.15
2026-06-29 20:00,1.19,1.40,1.14,1.65
2026-06-29 21:00,1.29,1.31,1.11,1.60
2026-06-29 22:00,1.15,1.21,1.16,1.40
2026-06-29 23:00,1.29,1.39,1.31,1.43
2026-06-30 00:00,1.27,1.46,1.42,1.52
2026-06-30 01:00,1.05,1.12,1.20,1.50
2026-06-30 02:00,1.38,1.12,1.41,1.44
2026-06-30 03:00,1.23,1.35,1.43,1.55
2026-06-30 04:00,1.16,1.39,1.26,1.38
2026-06-30 05:00,1.27,1.34,1.17,1.49
2026-06-30 06:00,1.18,1.31,1.34,1.56
2026-06-30 07:00,1.12,1.44,1.33,1.36
2026-06-30 08:00,1.36,1.46,1.58,1.58
2026-06-30 09:00,1.26,1.64,1.63,1.87
2026-06-30 10:00,1.38,1.48,1.55,1.69
2026-06-30 11:00,1.45,1.59,1.55,1.74
2026-06-30 12:00,1.25,1.63,1.60,1.76
2026-06-30 13:00,1.57,1.63,1.47,1.79
2026-06-30 14:00,1.36,1.68,1.40,1.90
2026-06-30 15:00,1.19,1.66,1.70,1.71
2026-06-30 16:00,1.28,1.54,1.50,1.74
2026-06-30 17:00,1.37,1.41,1.34,1.58
2026-06-30 18:00,1.20,1.32,1.31,1.32
2026-06-30 19:00,1.20,1.35,1.21,1.54
2026-06-30 20:00,1.18,1.34,1.21,1.53
2026-06-30 21:00,1.23,1.49,1.16,1.35
2026-06-30 22:00,1.18,1.41,1.26,1.74
2026-06-30 23:00,1.17,1.33,1.24,1.48
2026-07-01 00:00,1.28,1.37,1.30,1.55
2026-07-01 01:00,1.30,1.54,1.26,1.56
2026-07-01 02:00,1.29,1.60,1.40,1.58
2026-07-01 03:00,1.30,1.33,1.19,1.46
2026-07-01 04:00,1.17,1.25,1.20,1.48
2026-07-01 05:00,1.26,1.45,1.16,1.37
2026-07-01 06:00,1.26,1.39,1.22,1.54
2026-07-01 07:00,1.28,1.51,1.24,1.56
2026-07-01 08:00,1.23,1.51,1.51,1.56
2026-07-01 09:00,1.18,1.76,1.48,1.53
2026-07-01 10:00,1.44,1.69,1.38,1.80
2026-07-01 11:00,1.37,1.76,1.50,1.81
2026-07-01 12:00,1.35,1.61,1.60,1.91
2026-07-01 13:00,1.35,1.77,1.51,1.74
2026-07-01 14:00,1.35,1.58,1.54,1.66
2026-07-01 15:00,1.39,1.49,1.38,1.65
2026-07-01 16:00,1.28,1.62,1.32,1.59
2026-07-01 17:00,1.15,1.59,1.38,1.61
2026-07-01 18:00,1.27,1.42,1.23,1.59
2026-07-01 19:00,1.17,1.46,1.27,1.41
2026-07-01 20:00,1.03,1.48,1.33,1.36
2026-07-01 21:00,1.10,1.43,1.07,1.61
2026-07-01 22:00,1.11,1.50,1.18,1.52
2026-07-01 23:00,1.20,1.36,1.12,1.56
2026-07-02 00:00,1.18,1.39,1.11,1.54
2026-07-02 01:00,1.02,1.37,1.21,1.56
2026-07-02 02:00,1.10,1.21,1.36,1.58
2026-07-02 03:00,1.06,1.52,1.45,1.44
2026-07-02 04:00,1.25,1.45,1.27,1.73
2026-07-02 05:00,1.20,1.48,1.25,1.48
2026-07-02 06:00,1.28,1.32,1.21,1.52
2026-07-02 07:00,1.24,1.54,1.26,1.67
2026-07-02 08:00,1.30,1.43,1.59,1.92
2026-07-02 09:00,1.17,1.53,1.44,1.81
2026-07-02 10:00,1.33,1.55,1.37,1.93
2026-07-02 11:00,1.44,1.76,1.76,1.89
2026-07-02 12:00,1.44,1.66,1.53,1.95
2026-07-02 13:00,1.33,1.76,1.61,1.96
2026-07-02 14:00,1.44,1.80,1.78,1.95
2026-07-02 15:00,1.40,1.56,1.43,1.55
2026-07-02 16:00,1.50,1.69,1.29,1.82
2026-07-02 17:00,1.23,1.55,1.32,1.61
2026-07-02 18:00,0.89,1.60,1.12,1.59
2026-07-02 19:00,1.16,1.50,1.17,1.40
2026-07-02 20:00,1.17,1.70,1.30,1.54
2026-07-02 21:00,1.21,1.34,1.43,1.57
2026-07-02 22:00,1.23,1.58,1.19,1.62
2026-07-02 23:00,1.02,1.58,1.07,1.50
2026-07-03 00:00,1.15,1.49,1.11,1.55
2026-07-03 01:00,1.22,1.57,1.19,1.37
2026-07-03 02:00,1.15,1.43,1.44,1.66
2026-07-03 03:00,1.34,1.62,1.33,1.56
2026-07-03 04:00,1.12,1.33,1.23,1.72
2026-07-03 05:00,0.97,1.43,1.40,1.56
2026-07-03 06:00,1.18,1.51,1.31,1.57
2026-07-03 07:00,1.19,1.36,1.29,1.62
2026-07-03 08:00,1.25,1.64,1.39,1.67
2026-07-03 09:00,1.45,1.73,1.30,1.73
2026-07-03 10:00,1.24,1.74,1.39,1.84
2026-07-03 11:00,1.37,1.66,1.56,1.95
2026-07-03 12:00,1.40,1.76,1.57,1.89
2026-07-03 13:00,1.30,1.67,1.53,1.88
2026-07-03 14:00,1.20,1.77,1.46,1.74
2026-07-03 15:00,1.44,1.67,1.66,1.78
2026-07-03 16:00,1.25,1.83,1.55,1.62
2026-07-03 17:00,1.38,1.54,1.16,1.72
2026-07-03 18:00,1.28,1.46,1.13,1.61
2026-07-03 19:00,1.32,1.57,1.45,1.71
2026-07-03 20:00,1.15,1.49,1.39,1.61
2026-07-03 21:00,1.19,1.56,1.12,1.48
2026-07-03 22:00,1.27,1.54,1.22,1.59
2026-07-03 23:00,1.10,1.72,1.29,1.64
2026-07-04 00:00,1.24,1.54,1.22,1.46
2026-07-04 01:00,1.00,1.53,1.05,1.56
2026-07-04 02:00,1.17,1.57,1.18,1.51
2026-07-04 03:00,1.19,1.61,1.25,1.54
2026-07-04 04:00,1.04,1.55,1.17,1.82
2026-07-04 05:00,1.12,1.43,1.38,1.59
2026-07-04 06:00,1.24,1.71,1.18,1.64
2026-07-04 07:00,1.13,1.74,1.44,1.79
2026-07-04 08:00,1.29,1.81,1.37,1.94
2026-07-04 09:00,1.38,1.71,1.36,1.85
2026-07-04 10:00,1.32,1.76,1.48,2.05
2026-07-04 11:00,1.23,1.78,1.59,1.95
2026-07-04 12:00,1.40,1.78,1.60,1.97
2026-07-04 13:00,1.46,1.90,1.54,2.02
2026-07-04 14:00,1.41,1.87,1.54,1.95
2026-07-04 15:00,1.41,1.72,1.50,1.79
2026-07-04 16:00,1.15,1.97,1.45,1.69
2026-07-04 17:00,1.38,1.57,1.36,1.66
2026-07-04 18:00,1.04,1.67,1.33,1.44
2026-07-04 19:00,1.17,1.58,1.32,1.73
2026-07-04 20:00,1.05,1.59,1.18,1.59
2026-07-04 21:00,1.15,1.69,1.22,1.74
2026-07-04 22:00,1.14,1.52,1.28,1.66
2026-07-04 23:00,1.11,1.59,1.08,1.68
2026-07-05 00:00,1.12,1.48,1.36,1.46
2026-07-05 01:00,1.05,1.51,1.07,1.80
2026-07-05 02:00,1.04,1.36,1.27,1.75
2026-07-05 03:00,1.27,1.48,1.34,1.60
2026-07-05 04:00,1.37,1.64,1.23,1.74
2026-07-05 05:00,1.17,1.43,1.27,1.54
2026-07-05 06:00,1.06,1.66,1.50,1.63
2026-07-05 07:00,1.20,1.61,1.13,1.74
2026-07-05 08:00,1.30,1.69,1.37,1.74
2026-07-05 09:00,1.29,1.63,1.36,1.90
2026-07-05 10:00,1.26,1.71,1.62,2.00
2026-07-05 11:00,1.46,1.89,1.64,2.06
2026-07-05 12:00,1.34,1.87,1.66,2.03
2026-07-05 13:00,1.24,1.89,1.46,1.95
2026-07-05 14:00,1.45,1.75,1.33,2.01
2026-07-05 15:00,1.34,1.79,1.50,1.72
2026-07-05 16:00,1.37,1.66,1.44,1.71
2026-07-05 17:00,1.23,1.55,1.34,1.67
2026-07-05 18:00,1.16,1.51,1.16,1.71
2026-07-05 19:00,1.12,1.72,1.32,1.78
2026-07-05 20:00,1.17,1.66,1.10,1.87
2026-07-05 21:00,1.14,1.63,1.14,1.82
2026-07-05 22:00,1.13,1.66,1.32,1.55
2026-07-05 23:00,1.01,1.51,1.19,1.56
2026-07-06 00:00,1.14,1.43,1.23,1.73
2026-07-06 01:00,1.14,1.75,1.11,1.80
2026-07-06 02:00,1.27,1.68,1.03,1.77
2026-07-06 03:00,1.22,1.67,1.13,1.92
2026-07-06 04:00,1.15,1.58,1.13,1.53
2026-07-06 05:00,1.23,1.55,1.24,1.69
2026-07-06 06:00,1.17,1.77,1.10,1.59
2026-07-06 07:00,1.20,1.62,1.31,1.79
2026-07-06 08:00,1.30,1.76,1.58,1.72
2026-07-06 09:00,1.40,1.96,1.43,1.86
2026-07-06 10:00,1.41,1.82,1.53,1.66
2026-07-06 11:00,1.43,1.85,1.33,1.79
2026-07-06 12:00,1.50,1.96,1.43,2.23
2026-07-06 13:00,1.48,2.00,1.50,2.09
2026-07-06 14:00,1.22,1.97,1.62,2.08
2026-07-06 15:00,1.50,1.88,1.44,2.11
2026-07-06 16:00,1.40,1.84,1.10,1.95
2026-07-06 17:00,1.31,1.81,1.27,1.81
2026-07-06 18:00,1.06,1.66,1.22,1.73
2026-07-06 19:00,1.47,1.45,1.23,1.74
2026-07-06 20:00,1.25,1.62,1.20,1.85
2026-07-06 21:00,1.17,1.73,1.34,1.84
2026-07-06 22:00,1.19,1.52,1.13,1.64
2026-07-06 23:00,1.04,1.67,1.22,1.84
2026-07-07 00:00,1.17,1.57,1.17,1.77
2026-07-07 01:00,1.12,1.59,1.23,1.87
2026-07-07 02:00,1.12,1.61,1.15,1.84
2026-07-07 03:00,1.19,1.44,1.31,1.62
2026-07-07 04:00,1.11,1.66,1.27,1.86
2026-07-07 05:00,1.12,1.63,1.32,1.74
2026-07-07 06:00,1.16,1.66,1.15,1.73
2026-07-07 07:00,1.38,1.64,1.08,1.94
2026-07-07 08:00,1.15,1.91,1.44,1.90
2026-07-07 09:00,1.34,1.76,1.50,2.01
2026-07-07 10:00,1.37,1.91,1.57,2.06
2026-07-07 11:00,1.51,2.01,1.48,1.99
2026-07-07 12:00,1.33,1.97,1.37,2.12
2026-07-07 13:00,1.62,1.88,1.49,2.02
2026-07-07 14:00,1.45,2.00,1.48,2.01
2026-07-07 15:00,1.52,1.80,1.41,1.99
2026-07-07 16:00,1.22,1.92,1.25,2.02
2026-07-07 17:00,1.26,1.54,1.42,2.02
2026-07-07 18:00,1.00,1.65,1.18,1.91
2026-07-07 19:00,1.30,1.75,1.38,1.75
2026-07-07 20:00,1.16,1.61,1.28,1.85
2026-07-07 21:00,1.22,1.65,1.16,1.80
2026-07-07 22:00,1.24,1.69,1.31,1.98
2026-07-07 23:00,1.13,1.72,1.18,1.96
2026-07-08 00:00,1.26,1.79,1.26,1.91
2026-07-08 01:00,1.27,1.89,1.22,1.89
2026-07-08 02:00,1.15,1.82,1.32,1.90
2026-07-08 03:00,1.22,1.79,1.23,2.02
2026-07-08 04:00,1.06,1.60,1.17,1.87
2026-07-08 05:00,1.27,1.71,1.16,1.66
2026-07-08 06:00,1.26,1.64,1.10,1.69
2026-07-08 07:00,1.24,1.84,1.30,1.99
2026-07-08 08:00,1.19,1.87,1.33,1.92
2026-07-08 09:00,1.27,2.08,1.49,2.13
2026-07-08 10:00,1.32,1.99,1.63,2.08
2026-07-08 11:00,1.46,2.01,1.83,2.20
2026-07-08 12:00,1.40,2.05,1.56,2.21
2026-07-08 13:00,1.33,2.04,1.42,2.10
2026-07-08 14:00,1.39,2.03,1.39,2.01
2026-07-08 15:00,1.44,2.04,1.48,2.11
2026-07-08 16:00,1.35,1.99,1.48,1.90
2026-07-08 17:00,1.14,1.89,1.24,1.81
2026-07-08 18:00,1.16,1.91,1.17,1.75
2026-07-08 19:00,1.03,1.76,1.17,1.69
2026-07-08 20:00,1.10,1.68,1.31,1.89
2026-07-08 21:00,1.25,1.67,1.40,1.81
2026-07-08 22:00,1.35,1.76,1.29,1.65
2026-07-08 23:00,1.18,1.75,1.36,1.84
2026-07-09 00:00,1.07,1.72,1.30,1.86
2026-07-09 01:00,1.21,1.56,1.13,1.69
2026-07-09 02:00,1.07,1.69,1.22,1.85
2026-07-09 03:00,1.20,1.84,1.25,1.93
2026-07-09 04:00,1.25,1.65,1.23,1.89
2026-07-09 05:00,1.27,1.88,1.31,1.89
2026-07-09 06:00,1.28,1.83,1.14,1.96
2026-07-09 07:00,1.25,1.91,1.49,1.88
2026-07-09 08:00,1.41,1.99,1.38,2.10
2026-07-09 09:00,1.43,2.10,1.49,2.12
2026-07-09 10:00,1.40,1.94,1.52,2.01
2026-07-09 11:00,1.39,2.06,1.65,2.28
2026-07-09 12:00,1.36,2.02,1.66,2.20
2026-07-09 13:00,1.34,2.02,1.69,2.11
2026-07-09 14:00,1.41,2.06,1.47,2.19
2026-07-09 15:00,1.52,1.75,1.45,2.08
2026-07-09 16:00,1.28,1.93,1.45,2.22
2026-07-09 17:00,1.17,1.67,1.10,1.78
2026-07-09 18:00,1.08,1.60,1.36,1.77
2026-07-09 19:00,1.03,1.79,1.24,1.87
2026-07-09 20:00,1.05,1.99,1.08,1.82
2026-07-09 21:00,1.07,1.72,1.26,1.85
2026-07-09 22:00,1.13,1.86,1.31,1.88
2026-07-09 23:00,1.03,1.92,1.17,1.95
2026-07-10 00:00,1.22,1.92,1.43,1.77
2026-07-10 01:00,1.26,1.66,1.34,1.79
2026-07-10 02:00,1.21,1.68,1.20,2.12
2026-07-10 03:00,0.98,1.93,1.28,1.69
2026-07-10 04:00,1.30,1.68,1.06,1.88
2026-07-10 05:00,1.12,1.60,1.39,1.89
2026-07-10 06:00,1.26,1.87,1.16,1.88
2026-07-10 07:00,1.18,1.94,1.39,2.10
2026-07-10 08:00,1.44,1.97,1.52,1.96
2026-07-10 09:00,1.30,2.14,1.46,2.37
2026-07-10 10:00,1.43,2.12,1.59,2.16
2026-07-10 11:00,1.45,2.10,1.51,2.40
2026-07-10 12:00,1.42,2.15,1.51,2.12
2026-07-10 13:00,1.51,2.04,1.78,2.29
2026-07-10 14:00,1.60,2.10,1.40,2.17
2026-07-10 15:00,1.22,1.99,1.65,2.29
2026-07-10 16:00,1.21,1.92,1.46,2.08
2026-07-10 17:00,1.11,1.97,1.33,2.01
2026-07-10 18:00,1.16,1.88,1.33,2.01
2026-07-10 19:00,1.07,1.95,1.17,1.88
2026-07-10 20:00,1.21,1.99,1.28,2.05
2026-07-10 21:00,1.06,1.74,1.37,1.86
2026-07-10 22:00,1.24,1.86,1.03,1.94
2026-07-10 23:00,1.21,1.79,1.24,1.91
2026-07-11 00:00,1.14,1.76,1.24,1.89
2026-07-11 01:00,1.16,1.80,1.28,1.98
2026-07-11 02:00,1.04,1.90,1.31,1.90
2026-07-11 03:00,1.13,2.05,1.25,1.86
2026-07-11 04:00,1.21,1.90,1.38,1.86
2026-07-11 05:00,0.95,1.87,1.25,1.95
2026-07-11 06:00,1.08,1.88,1.39,2.04
2026-07-11 07:00,1.27,1.73,1.39,2.00
2026-07-11 08:00,1.41,2.16,1.32,1.95
2026-07-11 09:00,1.23,2.11,1.65,2.09
2026-07-11 10:00,1.33,2.27,1.65,2.24
2026-07-11 11:00,1.39,2.20,1.71,2.33
2026-07-11 12:00,1.37,2.15,1.57,2.17
2026-07-11 13:00,1.36,2.03,1.42,2.20
2026-07-11 14:00,1.39,2.09,1.44,2.40
2026-07-11 15:00,1.24,2.16,1.62,2.40
2026-07-11 16:00,1.26,2.05,1.47,2.04
2026-07-11 17:00,1.28,1.92,1.22,2.07
2026-07-11 18:00,1.15,1.92,1.20,1.94
2026-07-11 19:00,1.19,1.82,1.40,1.99
2026-07-11 20:00,0.83,1.79,1.31,1.73
2026-07-11 21:00,1.07,1.90,1.28,2.06
2026-07-11 22:00,1.16,1.93,1.22,1.98
2026-07-11 23:00,1.16,1.79,1.27,2.00
