timestamp,GR2_VIB,FBD1_VIB,TP4_VIB,CT3_VIB,BL6_VIB
2026-05-29 10:00,0.87,0.92,0.76,1.05,0.93
2026-05-29 11:00,0.92,0.93,0.71,1.04,0.87
2026-05-29 12:00,0.82,0.84,0.68,1.01,0.96
2026-05-29 13:00,0.85,0.82,0.66,0.97,0.88
2026-05-29 14:00,0.75,0.89,0.7,1.07,0.84
2026-05-29 15:00,0.74,0.92,0.7,1.03,0.83
2026-05-29 16:00,0.8,0.95,0.71,1.02,0.89
2026-05-29 17:00,0.79,0.94,0.7,1.16,0.83
2026-05-29 18:00,0.79,0.98,0.73,1.15,0.78
2026-05-29 19:00,0.81,1.01,0.74,1.16,0.81
2026-05-29 20:00,0.77,0.95,0.73,1.13,0.9
2026-05-29 21:00,0.79,0.88,0.76,1.09,0.88
2026-05-29 22:00,0.86,0.83,0.76,1.15,0.82
2026-05-29 23:00,0.78,0.93,0.73,1.19,0.89
2026-05-30 00:00,0.75,0.89,0.77,1.11,0.9
2026-05-30 01:00,0.81,0.82,0.77,1.11,0.93
2026-05-30 02:00,0.77,0.76,0.73,1.05,0.87
2026-05-30 03:00,0.81,0.82,0.72,1.05,0.84
2026-05-30 04:00,0.8,0.9,0.76,0.85,0.87
2026-05-30 05:00,0.79,0.83,0.88,0.93,0.95
2026-05-30 06:00,0.78,0.91,0.85,0.82,1.04
2026-05-30 07:00,0.77,0.95,0.92,0.95,1.06
2026-05-30 08:00,0.93,0.86,0.82,1.02,1.01
2026-05-30 09:00,1.0,0.89,0.75,0.99,0.96
2026-05-30 10:00,0.94,0.79,0.74,0.98,0.92
2026-05-30 11:00,0.96,0.82,0.71,0.93,0.9
2026-05-30 12:00,0.86,0.9,0.79,1.0,0.88
2026-05-30 13:00,0.93,0.94,0.79,1.05,0.9
2026-05-30 14:00,0.91,0.86,0.83,1.04,0.91
2026-05-30 15:00,0.85,0.9,0.84,1.0,0.89
2026-05-30 16:00,0.83,0.89,0.83,0.94,0.88
2026-05-30 17:00,0.85,0.79,0.84,1.02,0.87
2026-05-30 18:00,0.86,0.82,0.77,0.97,0.92
2026-05-30 19:00,0.88,0.85,0.74,1.18,0.91
2026-05-30 20:00,0.91,0.83,0.79,1.08,0.85
2026-05-30 21:00,0.88,0.86,0.87,1.08,0.92
2026-05-30 22:00,0.9,0.84,0.86,1.06,1.0
2026-05-30 23:00,0.87,0.92,0.87,1.05,1.0
2026-05-31 00:00,0.88,0.85,0.94,1.03,0.91
2026-05-31 01:00,0.96,0.92,0.9,1.09,0.94
2026-05-31 02:00,0.82,0.85,0.86,1.04,1.01
2026-05-31 03:00,0.9,0.73,0.91,1.0,0.95
2026-05-31 04:00,0.88,0.79,0.8,1.0,0.96
2026-05-31 05:00,0.89,0.8,0.81,0.96,0.86
2026-05-31 06:00,0.98,0.77,0.75,1.05,0.89
2026-05-31 07:00,0.88,0.88,0.79,1.12,0.87
2026-05-31 08:00,0.86,0.96,0.78,1.13,0.92
2026-05-31 09:00,0.86,0.83,0.77,1.06,0.97
2026-05-31 10:00,0.92,0.83,0.8,1.08,0.99
2026-05-31 11:00,0.85,0.88,0.79,1.11,1.05
2026-05-31 12:00,0.9,0.97,0.63,1.09,1.05
2026-05-31 13:00,0.87,0.91,0.59,1.09,0.97
2026-05-31 14:00,0.87,0.97,0.64,0.98,0.95
2026-05-31 15:00,0.82,0.92,0.56,0.88,0.87
2026-05-31 16:00,0.82,0.94,0.59,0.89,0.84
2026-05-31 17:00,0.74,0.85,0.68,0.92,0.93
2026-05-31 18:00,0.77,0.88,0.74,0.94,0.92
2026-05-31 19:00,0.81,0.82,0.74,1.02,0.89
2026-05-31 20:00,0.78,0.83,0.75,1.04,0.9
2026-05-31 21:00,0.79,0.87,0.64,1.03,0.81
2026-05-31 22:00,0.84,0.84,0.72,0.95,0.8
2026-05-31 23:00,0.88,0.9,0.68,1.02,0.81
2026-06-01 00:00,0.86,0.9,0.71,0.99,0.84
2026-06-01 01:00,0.8,0.8,0.76,1.04,0.84
2026-06-01 02:00,0.86,0.82,0.84,1.07,0.71
2026-06-01 03:00,0.91,0.79,0.73,1.04,0.78
2026-06-01 04:00,0.91,0.78,0.7,1.0,0.87
2026-06-01 05:00,0.96,0.82,0.72,0.95,0.87
2026-06-01 06:00,0.79,0.87,0.78,0.97,0.82
2026-06-01 07:00,0.74,0.89,0.79,0.99,0.86
2026-06-01 08:00,0.85,0.96,0.73,1.0,0.84
2026-06-01 09:00,0.87,0.99,0.75,0.99,0.85
2026-06-01 10:00,0.91,0.96,0.8,0.99,0.89
2026-06-01 11:00,0.8,1.0,0.82,0.93,1.03
2026-06-01 12:00,0.72,1.03,0.73,1.05,0.88
2026-06-01 13:00,0.82,0.98,0.67,1.07,0.94
2026-06-01 14:00,0.72,0.92,0.68,1.05,0.89
2026-06-01 15:00,0.82,0.88,0.66,1.06,0.88
2026-06-01 16:00,0.84,1.0,0.71,1.05,0.85
2026-06-01 17:00,0.89,0.96,0.75,1.13,0.81
2026-06-01 18:00,0.89,0.88,0.86,1.14,0.76
2026-06-01 19:00,1.03,0.78,0.81,1.07,0.74
2026-06-01 20:00,1.01,0.8,0.81,1.08,0.79
2026-06-01 21:00,1.0,0.79,0.78,1.09,0.83
2026-06-01 22:00,0.91,0.78,0.73,1.09,0.88
2026-06-01 23:00,0.93,0.8,0.69,1.01,0.9
2026-06-02 00:00,0.91,0.78,0.71,1.05,0.98
2026-06-02 01:00,0.8,0.78,0.67,0.98,0.91
2026-06-02 02:00,0.81,0.81,0.74,0.96,0.88
2026-06-02 03:00,0.84,0.81,0.7,1.02,0.95
2026-06-02 04:00,0.86,0.84,0.71,1.07,0.85
2026-06-02 05:00,0.75,0.87,0.69,1.05,0.83
2026-06-02 06:00,0.79,0.91,0.7,1.09,0.87
2026-06-02 07:00,0.87,0.92,0.65,1.07,0.82
2026-06-02 08:00,0.89,0.88,0.7,1.04,0.86
2026-06-02 09:00,0.95,0.79,0.75,1.01,0.93
2026-06-02 10:00,0.91,0.76,0.81,0.97,0.97
2026-06-02 11:00,0.9,0.83,0.85,0.94,0.94
2026-06-02 12:00,0.91,0.91,0.87,0.95,0.92
2026-06-02 13:00,0.81,0.98,0.85,0.93,0.87
2026-06-02 14:00,0.85,0.97,0.76,0.93,0.9
2026-06-02 15:00,0.77,0.97,0.72,0.95,0.92
2026-06-02 16:00,0.78,0.89,0.77,0.98,0.91
2026-06-02 17:00,0.78,0.92,0.84,1.03,0.92
2026-06-02 18:00,0.73,0.93,0.79,1.12,0.91
2026-06-02 19:00,0.74,0.97,0.78,1.08,0.94
2026-06-02 20:00,0.79,0.93,0.77,1.12,0.97
2026-06-02 21:00,0.82,0.89,0.72,1.06,1.03
2026-06-02 22:00,0.84,0.97,0.73,1.03,0.98
2026-06-02 23:00,0.83,0.99,0.69,1.0,0.96
2026-06-03 00:00,0.83,0.93,0.67,1.04,1.0
2026-06-03 01:00,0.82,0.92,0.76,1.02,0.89
2026-06-03 02:00,0.83,0.9,0.79,1.04,0.93
2026-06-03 03:00,0.86,0.94,0.79,1.04,0.92
2026-06-03 04:00,0.86,0.99,0.79,1.02,0.91
2026-06-03 05:00,0.77,1.03,0.81,1.06,0.95
2026-06-03 06:00,0.75,0.98,0.75,1.09,0.9
2026-06-03 07:00,0.72,0.9,0.77,1.11,0.84
2026-06-03 08:00,0.77,0.91,0.75,1.12,0.88
2026-06-03 09:00,0.75,0.95,0.82,1.01,0.91
2026-06-03 10:00,0.76,0.91,0.83,1.02,0.89
2026-06-03 11:00,0.83,0.95,0.79,0.92,0.97
2026-06-03 12:00,0.83,0.95,0.83,0.92,0.9
2026-06-03 13:00,0.81,0.96,0.78,0.94,0.82
2026-06-03 14:00,0.78,0.9,0.86,0.95,0.9
2026-06-03 15:00,0.84,0.83,0.84,1.02,0.91
2026-06-03 16:00,0.72,0.88,0.87,0.99,0.93
2026-06-03 17:00,0.72,0.88,0.87,1.03,0.98
2026-06-03 18:00,0.75,0.86,0.91,1.04,0.97
2026-06-03 19:00,0.81,0.87,0.92,1.04,1.1
2026-06-03 20:00,0.86,0.83,0.93,1.04,1.14
2026-06-03 21:00,0.89,0.84,0.88,0.96,1.11
2026-06-03 22:00,0.85,0.9,0.88,0.99,1.03
2026-06-03 23:00,0.77,0.84,0.79,1.01,0.93
2026-06-04 00:00,0.79,0.85,0.77,1.05,0.85
2026-06-04 01:00,0.72,0.91,0.65,1.04,0.86
2026-06-04 02:00,0.85,0.85,0.73,1.05,0.84
2026-06-04 03:00,0.92,0.88,0.74,1.05,0.84
2026-06-04 04:00,0.85,0.9,0.72,1.0,0.82
2026-06-04 05:00,0.82,0.92,0.79,1.05,0.89
2026-06-04 06:00,0.96,0.9,0.84,1.06,0.85
2026-06-04 07:00,0.93,0.89,0.76,1.01,0.91
2026-06-04 08:00,0.87,0.86,0.73,1.05,0.95
2026-06-04 09:00,0.83,0.82,0.76,1.07,0.93
2026-06-04 10:00,0.85,0.79,0.79,1.12,0.9
2026-06-04 11:00,0.8,0.92,0.79,1.07,0.94
2026-06-04 12:00,0.78,0.93,0.75,1.13,0.99
2026-06-04 13:00,0.88,0.86,0.73,0.99,0.86
2026-06-04 14:00,0.9,0.86,0.65,0.96,0.87
2026-06-04 15:00,0.91,0.95,0.7,0.97,0.89
2026-06-04 16:00,0.85,0.96,0.75,1.04,0.89
2026-06-04 17:00,0.79,0.9,0.74,1.15,0.84
2026-06-04 18:00,0.81,0.91,0.78,1.05,0.76
2026-06-04 19:00,0.89,0.83,0.74,1.03,0.85
2026-06-04 20:00,0.89,0.8,0.73,1.06,0.96
2026-06-04 21:00,0.9,0.95,0.7,1.03,0.98
2026-06-04 22:00,0.85,0.91,0.74,1.02,0.94
2026-06-04 23:00,0.91,0.86,0.82,1.03,0.89
2026-06-05 00:00,0.85,0.77,0.8,1.01,0.91
2026-06-05 01:00,0.8,0.82,0.81,0.98,0.89
2026-06-05 02:00,0.72,0.88,0.79,0.97,0.75
2026-06-05 03:00,0.63,0.91,0.78,1.03,0.73
2026-06-05 04:00,0.64,0.93,0.75,0.95,0.76
2026-06-05 05:00,0.66,0.93,0.8,0.99,0.72
2026-06-05 06:00,0.69,0.91,0.73,0.93,0.92
2026-06-05 07:00,0.75,0.95,0.73,0.92,0.91
2026-06-05 08:00,0.77,0.91,0.77,0.94,0.86
2026-06-05 09:00,0.76,0.95,0.8,0.93,0.84
2026-06-05 10:00,0.81,0.86,0.84,0.99,0.87
2026-06-05 11:00,0.82,0.87,0.8,0.98,0.94
2026-06-05 12:00,0.82,0.92,0.8,1.02,0.84
2026-06-05 13:00,0.81,0.93,0.85,1.0,0.86
2026-06-05 14:00,0.76,0.86,0.82,1.01,0.89
2026-06-05 15:00,0.74,0.95,0.86,1.03,0.85
2026-06-05 16:00,0.68,1.02,0.75,1.09,0.92
2026-06-05 17:00,0.65,1.09,0.76,1.07,0.93
2026-06-05 18:00,0.68,1.07,0.69,1.09,0.82
2026-06-05 19:00,0.67,1.08,0.69,1.16,0.74
2026-06-05 20:00,0.72,0.94,0.78,1.12,0.91
2026-06-05 21:00,0.79,0.92,0.78,1.2,0.91
2026-06-05 22:00,0.79,0.94,0.72,1.14,0.83
2026-06-05 23:00,0.79,0.99,0.78,1.11,0.85
2026-06-06 00:00,0.84,1.0,0.8,1.24,0.87
2026-06-06 01:00,0.89,0.93,0.75,1.24,0.93
2026-06-06 02:00,0.82,0.89,0.71,1.16,0.94
2026-06-06 03:00,0.87,0.93,0.73,1.14,0.86
2026-06-06 04:00,0.8,0.95,0.74,1.12,0.95
2026-06-06 05:00,0.69,0.91,0.74,1.14,0.85
2026-06-06 06:00,0.76,0.91,0.72,1.11,0.84
2026-06-06 07:00,0.69,0.93,0.74,1.04,0.96
2026-06-06 08:00,0.7,0.82,0.78,1.03,0.92
2026-06-06 09:00,0.66,0.82,0.84,1.02,0.91
2026-06-06 10:00,0.72,0.88,0.86,1.07,0.92
2026-06-06 11:00,0.76,0.75,0.83,1.13,0.92
2026-06-06 12:00,0.68,0.82,0.8,1.18,0.93
2026-06-06 13:00,0.76,0.79,0.73,1.09,0.95
2026-06-06 14:00,0.78,0.8,0.72,1.08,0.97
2026-06-06 15:00,0.73,0.87,0.72,1.16,0.94
2026-06-06 16:00,0.7,0.88,0.7,1.18,0.9
2026-06-06 17:00,0.67,0.85,0.62,1.19,0.96
2026-06-06 18:00,0.67,0.93,0.7,1.14,0.97
2026-06-06 19:00,0.75,0.89,0.75,1.21,0.93
2026-06-06 20:00,0.83,0.88,0.78,1.08,0.86
2026-06-06 21:00,0.83,0.98,0.8,1.1,0.93
2026-06-06 22:00,0.73,1.03,0.81,0.94,0.88
2026-06-06 23:00,0.77,1.02,0.76,0.96,0.96
2026-06-07 00:00,0.82,1.01,0.73,1.03,1.03
2026-06-07 01:00,0.76,0.98,0.76,1.03,0.95
2026-06-07 02:00,0.75,0.87,0.75,1.02,0.87
2026-06-07 03:00,0.76,0.89,0.77,1.0,0.84
2026-06-07 04:00,0.74,0.82,0.82,1.01,0.8
2026-06-07 05:00,0.75,0.86,0.76,1.0,0.92
2026-06-07 06:00,0.69,0.82,0.74,0.98,0.82
2026-06-07 07:00,0.66,0.92,0.77,0.98,0.92
2026-06-07 08:00,0.77,0.98,0.82,1.01,0.84
2026-06-07 09:00,0.79,1.05,0.81,0.96,0.88
2026-06-07 10:00,0.81,1.1,0.85,1.04,0.94
2026-06-07 11:00,0.84,1.04,0.85,0.99,0.99
2026-06-07 12:00,0.81,1.02,0.82,1.01,1.07
2026-06-07 13:00,0.82,0.93,0.76,1.1,1.0
2026-06-07 14:00,0.86,0.97,0.85,1.15,0.97
2026-06-07 15:00,0.88,0.9,0.8,1.09,0.93
2026-06-07 16:00,0.86,0.81,0.78,1.09,0.88
2026-06-07 17:00,0.81,0.76,0.72,0.98,0.93
2026-06-07 18:00,0.8,0.78,0.72,0.98,0.88
2026-06-07 19:00,0.77,0.79,0.7,0.92,0.82
2026-06-07 20:00,0.65,0.88,0.67,0.98,0.87
2026-06-07 21:00,0.64,0.97,0.77,1.02,0.84
2026-06-07 22:00,0.71,0.92,0.72,1.0,0.89
2026-06-07 23:00,0.81,0.89,0.76,1.03,0.88
2026-06-08 00:00,0.73,0.77,0.71,1.04,0.94
2026-06-08 01:00,0.68,0.85,0.72,0.97,0.89
2026-06-08 02:00,0.72,0.88,0.76,1.0,0.81
2026-06-08 03:00,0.78,0.93,0.83,1.01,0.8
2026-06-08 04:00,0.75,0.85,0.88,1.05,0.85
2026-06-08 05:00,0.76,0.86,0.95,1.01,0.77
2026-06-08 06:00,0.78,0.91,0.92,0.96,0.71
2026-06-08 07:00,0.74,0.93,0.79,0.97,0.74
2026-06-08 08:00,0.7,0.83,0.71,1.02,0.82
2026-06-08 09:00,0.76,0.85,0.75,1.0,0.82
2026-06-08 10:00,0.77,0.85,0.83,0.92,0.82
2026-06-08 11:00,0.8,0.91,0.82,0.84,0.88
2026-06-08 12:00,0.86,0.93,0.79,0.92,0.83
2026-06-08 13:00,0.87,0.93,0.78,0.97,0.67
2026-06-08 14:00,0.89,0.97,0.78,1.02,0.73
2026-06-08 15:00,0.87,0.94,0.92,1.03,0.7
2026-06-08 16:00,0.86,0.99,0.81,1.03,0.77
2026-06-08 17:00,0.84,0.87,0.79,1.03,0.71
2026-06-08 18:00,0.89,0.9,0.8,1.09,0.72
2026-06-08 19:00,0.95,0.93,0.78,1.08,0.79
2026-06-08 20:00,0.88,0.94,0.78,1.06,0.87
2026-06-08 21:00,0.87,0.89,0.68,0.98,0.99
2026-06-08 22:00,0.84,0.87,0.73,1.03,0.95
2026-06-08 23:00,0.8,0.93,0.7,1.01,1.05
2026-06-09 00:00,0.81,0.98,0.65,1.1,0.93
2026-06-09 01:00,0.78,1.05,0.73,1.07,0.83
2026-06-09 02:00,0.79,1.1,0.7,1.02,0.96
2026-06-09 03:00,0.73,1.01,0.75,1.09,0.92
2026-06-09 04:00,0.68,0.96,0.81,1.06,0.97
2026-06-09 05:00,0.74,0.97,0.76,0.99,0.91
2026-06-09 06:00,0.78,0.89,0.74,1.03,0.83
2026-06-09 07:00,0.77,0.94,0.79,0.97,0.89
2026-06-09 08:00,0.78,0.97,0.77,1.02,0.87
2026-06-09 09:00,0.75,1.01,0.78,1.04,0.94
2026-06-09 10:00,0.73,0.97,0.71,1.07,0.93
2026-06-09 11:00,0.76,0.95,0.74,1.08,0.94
2026-06-09 12:00,0.81,0.95,0.76,1.12,0.88
2026-06-09 13:00,0.95,0.92,0.71,1.12,0.92
2026-06-09 14:00,0.87,0.84,0.72,1.06,0.87
2026-06-09 15:00,0.88,0.88,0.75,1.08,0.95
2026-06-09 16:00,0.88,0.9,0.84,1.09,0.93
2026-06-09 17:00,0.8,0.95,0.76,1.08,0.9
2026-06-09 18:00,0.82,1.03,0.68,1.05,0.91
2026-06-09 19:00,0.82,0.93,0.72,1.03,0.9
2026-06-09 20:00,0.77,0.96,0.76,1.07,0.97
2026-06-09 21:00,0.77,0.83,0.78,1.05,0.88
2026-06-09 22:00,0.77,0.87,0.78,1.0,0.97
2026-06-09 23:00,0.71,0.85,0.78,1.04,0.99
2026-06-10 00:00,0.74,0.83,0.76,1.0,0.92
2026-06-10 01:00,0.73,0.78,0.72,1.03,0.97
2026-06-10 02:00,0.78,0.83,0.74,1.01,1.01
2026-06-10 03:00,0.77,0.86,0.81,1.02,0.99
2026-06-10 04:00,0.75,0.9,0.83,0.99,0.98
2026-06-10 05:00,0.87,0.79,0.78,0.93,0.95
2026-06-10 06:00,0.78,0.68,0.75,0.88,0.93
2026-06-10 07:00,0.82,0.72,0.72,0.89,1.0
2026-06-10 08:00,0.87,0.84,0.75,0.91,1.01
2026-06-10 09:00,0.81,0.88,0.78,0.97,0.96
2026-06-10 10:00,0.84,0.89,0.74,0.9,0.93
2026-06-10 11:00,0.89,0.87,0.72,0.97,0.92
2026-06-10 12:00,0.84,0.89,0.67,0.92,0.92
2026-06-10 13:00,0.87,0.92,0.66,0.9,0.91
2026-06-10 14:00,0.88,0.91,0.63,0.95,0.9
2026-06-10 15:00,0.85,0.99,0.66,0.94,0.91
2026-06-10 16:00,0.93,0.99,0.61,1.04,0.89
2026-06-10 17:00,0.9,0.98,0.63,0.99,0.85
2026-06-10 18:00,0.89,0.98,0.63,0.93,0.82
2026-06-10 19:00,0.8,0.94,0.72,0.91,0.89
2026-06-10 20:00,0.84,0.89,0.76,0.87,0.82
2026-06-10 21:00,0.84,0.85,0.81,0.99,0.9
2026-06-10 22:00,0.88,0.83,0.83,1.03,0.86
2026-06-10 23:00,0.89,0.88,0.87,1.06,0.99
2026-06-11 00:00,0.95,0.95,0.88,1.14,0.98
2026-06-11 01:00,0.87,0.95,0.83,1.16,0.91
2026-06-11 02:00,0.83,0.87,0.8,1.12,0.89
2026-06-11 03:00,0.79,0.91,0.72,1.05,0.9
2026-06-11 04:00,0.82,0.98,0.79,1.09,0.96
2026-06-11 05:00,0.81,0.99,0.74,1.07,0.93
2026-06-11 06:00,0.8,1.0,0.8,1.04,0.84
2026-06-11 07:00,0.89,0.95,0.89,0.94,0.79
2026-06-11 08:00,0.9,0.96,0.94,0.98,0.8
2026-06-11 09:00,0.8,1.01,0.91,0.95,0.84
2026-06-11 10:00,0.7,0.94,0.87,0.88,0.84
2026-06-11 11:00,0.8,0.94,0.9,0.93,0.86
2026-06-11 12:00,0.83,0.94,0.84,0.94,0.93
2026-06-11 13:00,0.79,0.9,0.79,0.97,0.9
2026-06-11 14:00,0.77,0.84,0.74,1.13,0.87
2026-06-11 15:00,0.79,0.96,0.71,1.13,0.81
2026-06-11 16:00,0.83,0.95,0.73,1.03,0.83
2026-06-11 17:00,0.82,0.91,0.7,0.97,0.83
2026-06-11 18:00,0.76,0.97,0.72,0.95,0.81
2026-06-11 19:00,0.81,0.91,0.76,1.09,0.83
2026-06-11 20:00,0.89,0.95,0.7,1.0,0.92
2026-06-11 21:00,0.9,0.89,0.74,0.98,0.85
2026-06-11 22:00,0.94,0.83,0.76,0.99,0.84
2026-06-11 23:00,0.86,0.88,0.84,1.03,0.87
2026-06-12 00:00,0.93,0.85,0.76,1.03,0.87
2026-06-12 01:00,0.98,0.79,0.81,1.05,0.86
2026-06-12 02:00,0.98,0.76,0.82,0.97,0.84
2026-06-12 03:00,0.94,0.79,0.84,1.06,0.81
2026-06-12 04:00,0.8,0.81,0.89,1.04,0.83
2026-06-12 05:00,0.85,0.81,0.89,0.98,0.85
2026-06-12 06:00,0.87,0.86,0.81,0.96,0.87
2026-06-12 07:00,0.88,0.81,0.82,1.06,0.92
2026-06-12 08:00,0.76,0.88,0.87,1.08,1.01
2026-06-12 09:00,0.75,0.97,0.96,1.08,0.98
2026-06-12 10:00,0.77,0.99,0.86,1.08,0.97
2026-06-12 11:00,0.73,0.91,0.84,1.13,0.94
2026-06-12 12:00,0.67,0.94,0.85,1.12,0.9
2026-06-12 13:00,0.65,0.95,0.82,1.13,0.9
2026-06-12 14:00,0.67,0.84,0.81,1.09,0.86
2026-06-12 15:00,0.71,0.81,0.84,0.93,0.88
2026-06-12 16:00,0.71,0.83,0.87,1.01,0.94
2026-06-12 17:00,0.75,0.88,0.84,0.99,0.9
2026-06-12 18:00,0.77,0.89,0.87,1.04,0.91
2026-06-12 19:00,0.8,0.9,0.92,1.06,0.82
2026-06-12 20:00,0.84,0.98,0.85,1.08,0.81
2026-06-12 21:00,0.78,1.0,0.84,1.09,0.86
2026-06-12 22:00,0.75,1.05,0.82,1.11,0.88
2026-06-12 23:00,0.73,0.98,0.82,1.05,0.79
2026-06-13 00:00,0.69,0.91,0.8,1.1,0.76
2026-06-13 01:00,0.78,0.94,0.89,1.01,0.74
2026-06-13 02:00,0.83,0.94,0.9,0.97,0.85
2026-06-13 03:00,0.84,0.95,0.89,1.0,0.81
2026-06-13 04:00,0.77,0.97,0.89,0.96,0.85
2026-06-13 05:00,0.78,0.91,0.95,1.02,0.89
2026-06-13 06:00,0.73,0.97,0.93,1.07,0.85
2026-06-13 07:00,0.72,1.04,0.88,1.07,0.83
2026-06-13 08:00,0.73,1.04,0.87,1.0,0.89
2026-06-13 09:00,0.85,0.92,0.82,1.01,0.91
2026-06-13 10:00,0.87,0.97,0.85,0.97,0.92
2026-06-13 11:00,0.85,0.96,0.91,1.11,0.91
2026-06-13 12:00,0.88,0.96,0.84,1.04,0.79
2026-06-13 13:00,0.84,0.93,0.81,1.04,0.81
2026-06-13 14:00,0.87,0.87,0.81,0.96,0.82
2026-06-13 15:00,0.82,0.84,0.84,0.9,0.9
2026-06-13 16:00,0.76,0.85,0.86,0.99,0.88
2026-06-13 17:00,0.77,0.9,0.84,0.94,0.96
2026-06-13 18:00,0.79,0.86,0.76,0.91,0.9
2026-06-13 19:00,0.83,0.83,0.83,0.96,0.84
2026-06-13 20:00,0.86,0.9,0.89,0.88,0.86
2026-06-13 21:00,0.78,0.89,0.93,0.88,0.83
2026-06-13 22:00,0.72,0.86,0.86,0.95,0.8
2026-06-13 23:00,0.81,0.91,0.8,1.0,0.94
2026-06-14 00:00,0.8,0.96,0.78,0.97,0.89
2026-06-14 01:00,0.81,0.97,0.82,1.01,0.88
2026-06-14 02:00,0.8,0.84,0.82,1.0,0.9
2026-06-14 03:00,0.8,0.88,0.82,1.03,0.88
2026-06-14 04:00,0.79,0.86,0.77,0.96,0.96
2026-06-14 05:00,0.84,0.85,0.78,1.07,0.98
2026-06-14 06:00,0.8,0.79,0.74,1.04,0.96
2026-06-14 07:00,0.77,0.89,0.73,1.05,0.99
2026-06-14 08:00,0.83,0.86,0.69,0.98,1.04
2026-06-14 09:00,0.83,0.93,0.69,1.02,1.08
2026-06-14 10:00,0.84,0.97,0.69,1.06,1.0
2026-06-14 11:00,0.8,0.98,0.8,1.09,0.93
2026-06-14 12:00,0.76,1.03,0.85,1.09,0.84
2026-06-14 13:00,0.81,0.97,0.85,1.16,0.86
2026-06-14 14:00,0.74,0.8,0.82,1.09,0.88
2026-06-14 15:00,0.78,0.75,0.78,1.08,0.85
2026-06-14 16:00,0.73,0.83,0.74,1.07,0.79
2026-06-14 17:00,0.72,0.84,0.72,1.12,0.78
2026-06-14 18:00,0.79,0.88,0.74,1.05,0.78
2026-06-14 19:00,0.77,0.9,0.77,1.0,0.87
2026-06-14 20:00,0.79,0.84,0.75,1.02,0.87
2026-06-14 21:00,0.83,0.77,0.78,0.98,0.83
2026-06-14 22:00,0.75,0.83,0.88,0.92,0.92
2026-06-14 23:00,0.9,0.86,0.94,1.08,0.79
2026-06-15 00:00,0.88,0.86,0.82,1.12,0.87
2026-06-15 01:00,0.93,0.9,0.85,1.02,0.84
2026-06-15 02:00,0.86,0.94,0.81,1.03,0.82
2026-06-15 03:00,0.78,0.96,0.77,1.02,0.94
2026-06-15 04:00,0.86,1.0,0.77,1.1,0.88
2026-06-15 05:00,0.84,0.91,0.82,1.03,0.86
2026-06-15 06:00,0.79,0.94,0.83,1.08,0.82
2026-06-15 07:00,0.83,0.9,0.88,0.98,0.91
2026-06-15 08:00,0.84,0.92,0.79,1.01,0.8
2026-06-15 09:00,0.83,0.95,0.78,1.01,0.8
2026-06-15 10:00,0.76,0.93,0.78,1.06,0.84
2026-06-15 11:00,0.75,0.91,0.86,1.01,0.98
2026-06-15 12:00,0.87,0.98,0.8,1.01,0.89
2026-06-15 13:00,0.88,1.03,0.86,1.01,0.85
2026-06-15 14:00,0.91,1.07,0.79,1.05,0.84
2026-06-15 15:00,0.92,0.94,0.74,1.08,0.93
2026-06-15 16:00,0.9,0.84,0.66,1.07,0.94
2026-06-15 17:00,0.91,0.93,0.7,1.06,0.87
2026-06-15 18:00,0.93,0.9,0.7,1.05,1.0
2026-06-15 19:00,0.94,0.9,0.71,0.98,0.98
2026-06-15 20:00,0.89,0.91,0.73,0.96,0.95
2026-06-15 21:00,0.8,0.99,0.74,0.97,0.87
2026-06-15 22:00,0.9,0.99,0.66,1.0,0.84
2026-06-15 23:00,0.88,0.97,0.72,1.06,0.79
2026-06-16 00:00,0.82,0.95,0.72,1.06,0.73
2026-06-16 01:00,0.82,1.03,0.88,1.08,0.79
2026-06-16 02:00,0.92,0.99,0.79,1.12,0.85
2026-06-16 03:00,0.89,0.93,0.71,1.05,0.82
2026-06-16 04:00,0.89,0.92,0.74,1.02,0.85
2026-06-16 05:00,0.91,0.97,0.79,0.96,0.92
2026-06-16 06:00,0.91,0.98,0.81,1.02,0.89
2026-06-16 07:00,0.86,0.87,0.77,1.04,0.93
2026-06-16 08:00,0.82,0.86,0.76,1.12,0.93
2026-06-16 09:00,0.82,0.88,0.73,1.07,0.93
2026-06-16 10:00,0.83,0.89,0.71,1.1,0.97
2026-06-16 11:00,0.82,0.83,0.78,1.13,0.98
2026-06-16 12:00,0.84,0.84,0.8,1.15,0.97
2026-06-16 13:00,0.87,0.79,0.77,1.05,0.96
2026-06-16 14:00,0.82,0.77,0.76,1.14,0.89
2026-06-16 15:00,0.87,0.76,0.79,1.09,0.87
2026-06-16 16:00,0.88,0.75,0.86,1.01,0.79
2026-06-16 17:00,0.86,0.76,0.87,0.94,0.85
2026-06-16 18:00,0.83,0.73,0.87,0.92,0.79
2026-06-16 19:00,0.84,0.7,0.86,0.98,0.85
2026-06-16 20:00,0.84,0.71,0.94,1.0,0.85
2026-06-16 21:00,0.76,0.79,0.88,0.96,0.87
2026-06-16 22:00,0.81,0.81,0.85,0.97,0.82
2026-06-16 23:00,0.84,0.84,0.88,0.97,0.8
2026-06-17 00:00,0.78,0.76,0.79,1.1,0.74
2026-06-17 01:00,0.76,0.78,0.71,1.12,0.72
2026-06-17 02:00,0.8,0.85,0.71,1.19,0.82
2026-06-17 03:00,0.85,0.82,0.75,1.19,0.92
